track_name,artist_name,year,popularity,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,language
Comeback When You Hear This Song,2PM,2013,10,GROWN (Grand Edition),0.0816,0.566,217867.0,0.782,0.0,0.0,0.0815,-4.04,1.0,0.0535,124.801,4.0,0.58,Korean
君がいれば,2PM,2013,27,LEGEND OF 2PM,0.0593,0.676,220000.0,0.87,0.0,7.0,0.308,-4.311,1.0,0.0426,129.969,4.0,0.514,Korean
I'm Sorry,2PM,2013,17,Grown,0.456,0.703,188267.0,0.602,0.0,10.0,0.126,-6.541,0.0,0.0413,90.955,4.0,0.575,Korean
Dangerous,2PM,2013,17,Grown,0.0689,0.724,196240.0,0.895,6.53e-06,1.0,0.112,-4.647,1.0,0.0789,109.989,4.0,0.759,Korean
One More Day,2PM,2013,19,Grown,0.432,0.554,256507.0,0.725,0.0,0.0,0.263,-5.681,1.0,0.0358,144.015,4.0,0.423,Korean
A.D.T.O.Y.,2PM,2013,13,GROWN (Grand Edition),0.0339,0.704,248027.0,0.852,0.0,11.0,0.125,-4.13,1.0,0.0427,147.944,4.0,0.693,Korean
Coming Down,2PM,2013,13,Grown,0.197,0.714,224733.0,0.561,0.0,9.0,0.344,-6.853,1.0,0.125,80.028,4.0,0.384,Korean
Zero Point,2PM,2013,7,GROWN (Grand Edition),0.0125,0.669,223773.0,0.827,0.0,0.0,0.299,-3.342,1.0,0.0306,128.015,4.0,0.812,Korean
Winter Games,2PM,2013,11,Winter Games,0.39,0.629,207080.0,0.881,0.0,7.0,0.18,-3.244,1.0,0.0332,133.969,4.0,0.449,Korean
Falling in love,2PM,2013,6,Give Me Love,0.0525,0.663,219240.0,0.932,0.0,1.0,0.362,-2.439,1.0,0.044,129.921,4.0,0.859,Korean
The First Date,2PM,2013,5,GROWN (Grand Edition),0.328,0.778,191067.0,0.812,0.0,9.0,0.121,-4.239,0.0,0.0398,103.044,4.0,0.91,Korean
This Is Love,2PM,2013,21,LEGEND OF 2PM,0.0353,0.639,246333.0,0.935,0.0,10.0,0.442,-1.801,0.0,0.0479,132.055,4.0,0.842,Korean
Please Call My Name,2PM,2013,10,GROWN (Grand Edition),0.146,0.622,231909.0,0.904,0.0,0.0,0.0307,-2.79,1.0,0.0322,130.02,4.0,0.7,Korean
I'm Sorry,2PM,2013,4,GROWN (Grand Edition),0.456,0.703,188267.0,0.602,0.0,10.0,0.126,-6.541,0.0,0.0413,90.955,4.0,0.575,Korean
Stay Here (Instrumental),2PM,2013,2,Winter Games,0.00127,0.532,201253.0,0.943,0.801,0.0,0.0467,-3.648,1.0,0.0346,129.945,4.0,0.365,Korean
Give Me Love - ArmySlick's Bavtronic Mix,2PM,2013,3,Give Me Love,0.00908,0.735,257293.0,0.937,0.0171,0.0,0.253,-3.41,0.0,0.0649,127.996,4.0,0.831,Korean
Winter Games (Instrumental),2PM,2013,2,Winter Games,0.0839,0.657,207093.0,0.911,0.815,7.0,0.177,-5.167,1.0,0.0285,134.0,4.0,0.175,Korean
Go Back,2PM,2013,4,GROWN (Grand Edition),0.00434,0.696,217907.0,0.911,0.000336,10.0,0.0654,-5.03,1.0,0.0335,130.005,4.0,0.527,Korean
GIVE ME LOVE,2PM,2013,7,Give Me Love,0.00838,0.708,239640.0,0.949,0.0,0.0,0.194,-3.505,0.0,0.0541,128.006,4.0,0.911,Korean
GIVE ME LOVE (Instrumental),2PM,2013,1,Give Me Love,1.47e-05,0.582,239440.0,0.922,0.782,8.0,0.145,-5.329,1.0,0.038,128.016,4.0,0.833,Korean
Missing You,2PM,2013,13,LEGEND OF 2PM,0.0141,0.671,192573.0,0.773,4.06e-06,8.0,0.107,-4.53,1.0,0.0411,143.882,4.0,0.76,Korean
Forever,2PM,2013,18,LEGEND OF 2PM,0.383,0.482,271880.0,0.5,0.0,10.0,0.161,-5.875,1.0,0.0258,78.026,4.0,0.2,Korean
Coming Down,2PM,2013,3,GROWN (Grand Edition),0.197,0.714,224733.0,0.561,0.0,9.0,0.344,-6.853,1.0,0.125,80.028,4.0,0.384,Korean
At Times,2PM,2013,5,GROWN (Grand Edition),0.72,0.583,273560.0,0.47,0.0,1.0,0.11,-6.651,1.0,0.0283,79.798,4.0,0.152,Korean
Want you back,2PM,2013,12,LEGEND OF 2PM,0.019,0.628,247653.0,0.799,0.0,5.0,0.0774,-3.93,1.0,0.0287,109.95,4.0,0.454,Korean
Stay Here,2PM,2013,6,Winter Games,0.0982,0.547,204707.0,0.953,0.0,0.0,0.0492,-2.172,1.0,0.0889,130.021,4.0,0.425,Korean
マスカレード 〜Masquerade〜 (Album ver.),2PM,2013,13,LEGEND OF 2PM,0.159,0.64,239333.0,0.883,0.0,0.0,0.0662,-3.635,0.0,0.0475,128.964,4.0,0.456,Korean
The LEGEND,2PM,2013,8,LEGEND OF 2PM,0.401,0.63,58573.0,0.816,2.71e-05,11.0,0.126,-5.497,0.0,0.0318,98.197,4.0,0.377,Korean
One More Day,2PM,2013,3,GROWN (Grand Edition),0.432,0.554,256507.0,0.725,0.0,0.0,0.263,-5.681,1.0,0.0358,144.015,4.0,0.423,Korean
Falling in love (Instrumental),2PM,2013,2,Give Me Love,0.000172,0.546,217013.0,0.944,0.916,1.0,0.373,-4.065,1.0,0.0298,129.981,4.0,0.774,Korean
Game Over,2PM,2013,5,GROWN (Grand Edition),0.238,0.551,225747.0,0.903,0.0,9.0,0.443,-3.265,0.0,0.176,82.993,4.0,0.696,Korean
Love Song,2PM,2013,5,GROWN (Grand Edition),0.327,0.476,244693.0,0.75,6.95e-05,4.0,0.153,-4.678,1.0,0.0423,77.977,4.0,0.521,Korean
Dangerous,2PM,2013,3,GROWN (Grand Edition),0.0689,0.724,196240.0,0.895,6.53e-06,1.0,0.112,-4.647,1.0,0.0789,109.989,4.0,0.759,Korean
Beautiful,2PM,2013,17,LEGEND OF 2PM,0.0144,0.644,238680.0,0.848,0.0,9.0,0.295,-6.861,0.0,0.192,127.108,4.0,0.791,Korean
So Bad,2PM,2013,14,LEGEND OF 2PM,0.0214,0.678,205160.0,0.94,0.0,0.0,0.221,-2.507,1.0,0.037,127.984,4.0,0.766,Korean
Breakthrough,2PM,2013,14,LEGEND OF 2PM,0.0157,0.72,229147.0,0.793,0.000249,11.0,0.129,-4.149,1.0,0.042,124.981,4.0,0.706,Korean
SOS Man,2PM,2013,11,LEGEND OF 2PM,0.000372,0.606,180907.0,0.823,1.44e-05,10.0,0.311,-2.355,0.0,0.0517,127.977,4.0,0.781,Korean
I'll Be OK,2PM,2013,12,LEGEND OF 2PM,0.138,0.531,215587.0,0.675,0.0,9.0,0.0718,-7.49,1.0,0.066,179.97,4.0,0.236,Korean
ONLY ONE,2PM,2013,11,LEGEND OF 2PM,0.0133,0.752,188067.0,0.6,0.0,7.0,0.194,-4.168,1.0,0.0523,109.958,5.0,0.883,Korean
GIVE ME LOVE,2PM,2013,6,GIVE ME LOVE,0.0086,0.708,239640.0,0.948,0.0,0.0,0.194,-3.505,0.0,0.055,128.004,4.0,0.909,Korean
Help Me,2PM,2013,0,Let's Just Play One More,0.301,0.524,226680.0,0.355,7.39e-06,7.0,0.129,-11.41,1.0,0.0278,131.731,4.0,0.609,Korean
One Drop of Rain,2PM,2013,0,Let's Just Play One More,0.372,0.525,177627.0,0.361,0.0,7.0,0.0861,-11.162,1.0,0.0268,142.807,4.0,0.512,Korean
Guinnevere,2PM,2013,0,Let's Just Play One More,0.822,0.453,265640.0,0.19,0.00487,11.0,0.116,-15.941,0.0,0.0354,105.634,4.0,0.134,Korean
Wichita,2PM,2013,0,Let's Just Play One More,0.212,0.691,151707.0,0.397,0.0,7.0,0.117,-10.878,1.0,0.0312,105.376,4.0,0.69,Korean
The Future Ain't What It Used to Be,2PM,2013,0,Let's Just Play One More,0.148,0.387,219840.0,0.422,0.0,2.0,0.143,-11.134,1.0,0.0384,198.611,4.0,0.691,Korean
Looking Forward,2PM,2013,0,Let's Just Play One More,0.492,0.554,195093.0,0.266,0.0,7.0,0.282,-12.862,1.0,0.0267,82.576,4.0,0.486,Korean
Full Circle (Gene),2PM,2013,0,Let's Just Play One More,0.66,0.423,157773.0,0.348,0.0,0.0,0.343,-11.737,1.0,0.0266,172.523,4.0,0.801,Korean
Please Be with Me,2PM,2013,0,Let's Just Play One More,0.625,0.593,191627.0,0.208,0.000484,2.0,0.0904,-14.492,1.0,0.0335,121.828,4.0,0.391,Korean
If I Needed You,2PM,2013,0,Let's Just Play One More,0.698,0.426,165733.0,0.215,0.0,7.0,0.128,-12.419,1.0,0.0318,120.8,4.0,0.412,Korean
Down a Barefoot Road,2PM,2013,0,Let's Just Play One More,0.73,0.618,269293.0,0.284,5.78e-05,0.0,0.141,-12.906,1.0,0.03,124.329,4.0,0.589,Korean
Let's Just Play One More,2PM,2013,0,Let's Just Play One More,0.68,0.433,250787.0,0.322,1.69e-06,0.0,0.0965,-12.056,1.0,0.0304,171.836,4.0,0.567,Korean
Falling in love,2PM,2013,1,GIVE ME LOVE,0.0525,0.664,219707.0,0.932,0.0,1.0,0.362,-2.439,1.0,0.0441,129.924,4.0,0.859,Korean
Put It Down,2PM,2013,0,Let's Just Play One More,0.514,0.591,185413.0,0.296,4.21e-05,7.0,0.166,-11.885,1.0,0.029,106.223,4.0,0.609,Korean
GIVE ME LOVE (Instrumental),2PM,2013,0,GIVE ME LOVE,1.36e-05,0.594,239413.0,0.923,0.783,8.0,0.147,-5.311,1.0,0.0379,128.0,4.0,0.821,Korean
Falling in love (Instrumental),2PM,2013,0,GIVE ME LOVE,0.000146,0.552,217027.0,0.946,0.86,1.0,0.38,-4.044,1.0,0.0298,129.965,4.0,0.773,Korean
Kennesaw Line,2PM,2013,0,Let's Just Play One More,0.446,0.524,306067.0,0.272,1.34e-06,2.0,0.137,-13.043,1.0,0.0369,140.961,4.0,0.482,Korean
Margaret,2PM,2013,0,Let's Just Play One More,0.446,0.419,329880.0,0.299,0.000447,10.0,0.128,-14.404,1.0,0.0313,154.806,4.0,0.52,Korean
I Hate You,2PM,2012,32,Member's Selection,0.0536,0.779,186493.0,0.918,5.02e-06,10.0,0.123,-2.498,0.0,0.0498,133.571,4.0,0.726,Korean
Only You,2PM,2012,30,Member's Selection,0.00233,0.776,240667.0,0.795,0.0,10.0,0.16,-7.381,0.0,0.0387,106.992,4.0,0.571,Korean
Don't Stop Can't Stop,2PM,2012,20,Member's Selection,0.00923,0.711,250720.0,0.893,0.0,4.0,0.12,-4.131,0.0,0.0757,92.044,4.0,0.496,Korean
I'll Be Back,2PM,2012,22,Member's Selection,0.0047,0.728,216627.0,0.924,8.13e-06,5.0,0.359,-3.393,0.0,0.0975,130.016,4.0,0.553,Korean
Heartbeat,2PM,2012,15,Member's Selection,0.00302,0.635,195200.0,0.91,0.0,1.0,0.0777,-3.441,1.0,0.188,134.886,4.0,0.562,Korean
Beautiful,2PM,2012,20,Legend of 2PM,0.0144,0.644,238680.0,0.848,0.0,9.0,0.295,-6.862,0.0,0.192,127.107,4.0,0.791,Korean
This Is Love,2PM,2012,16,Legend of 2PM,0.0353,0.639,246333.0,0.935,0.0,10.0,0.441,-1.801,0.0,0.0479,132.055,4.0,0.842,Korean
I Can't,2PM,2012,17,Member's Selection,0.136,0.599,203013.0,0.516,0.0,8.0,0.0897,-7.532,1.0,0.048,88.739,4.0,0.51,Korean
Again & Again,2PM,2012,16,Member's Selection,0.107,0.866,245960.0,0.733,0.0,1.0,0.0896,-5.221,1.0,0.046,126.983,4.0,0.826,Korean
You Might Come Back,2PM,2012,15,Member's Selection,0.277,0.751,248227.0,0.755,0.0,0.0,0.0457,-4.542,1.0,0.0334,130.002,4.0,0.676,Korean
Hand Up,2PM,2012,15,Member's Selection,0.00154,0.766,199293.0,0.846,0.0,10.0,0.149,-4.176,0.0,0.0597,124.948,4.0,0.706,Korean
Without U,2PM,2012,13,Member's Selection,0.00781,0.741,202333.0,0.822,0.0,10.0,0.397,-4.578,0.0,0.168,131.935,4.0,0.533,Korean
Missing You,2PM,2012,16,Legend of 2PM,0.0141,0.672,192573.0,0.773,4.1e-06,8.0,0.107,-4.53,1.0,0.0411,143.884,4.0,0.76,Korean
Move On,2PM,2012,17,Member's Selection,0.0439,0.603,243440.0,0.839,0.0,0.0,0.167,-3.178,1.0,0.0529,125.902,4.0,0.509,Korean
Forever,2PM,2012,19,Legend of 2PM,0.383,0.481,276613.0,0.5,0.0,10.0,0.124,-5.875,1.0,0.0258,78.034,4.0,0.198,Korean
Alive,2PM,2012,14,Member's Selection,0.00965,0.609,246733.0,0.826,0.0,5.0,0.0823,-5.093,1.0,0.118,94.995,4.0,0.146,Korean
君がいれば,2PM,2012,16,Legend of 2PM,0.0598,0.673,220000.0,0.87,0.0,7.0,0.308,-4.312,1.0,0.0423,129.968,4.0,0.514,Korean
10 Out of 10,2PM,2012,13,Member's Selection,0.0502,0.79,204947.0,0.923,0.0,8.0,0.427,-4.232,1.0,0.0703,108.971,4.0,0.773,Korean
Tired of Waiting,2PM,2012,10,Member's Selection,0.0807,0.786,206987.0,0.929,0.0,9.0,0.138,-2.763,0.0,0.0802,131.721,4.0,0.966,Korean
I'll Be OK,2PM,2012,15,Legend of 2PM,0.138,0.53,215587.0,0.675,0.0,9.0,0.0718,-7.49,1.0,0.0661,179.97,4.0,0.235,Korean
Beautiful,2PM,2012,15,Beautiful,0.0156,0.642,239293.0,0.865,0.0,9.0,0.309,-6.467,0.0,0.231,127.104,4.0,0.784,Korean
So Bad,2PM,2012,12,Legend of 2PM,0.0214,0.678,205160.0,0.94,0.0,0.0,0.221,-2.507,1.0,0.037,127.985,4.0,0.766,Korean
マスカレード 〜Masquerade〜,2PM,2012,18,マスカレード 〜Masquerade〜,0.161,0.651,231680.0,0.9,0.0,0.0,0.0796,-2.932,0.0,0.0522,128.946,4.0,0.553,Korean
Breakthrough,2PM,2012,12,Legend of 2PM,0.0157,0.72,229147.0,0.793,0.000249,11.0,0.129,-4.149,1.0,0.042,124.981,4.0,0.706,Korean
Want you back,2PM,2012,12,Legend of 2PM,0.0192,0.628,247653.0,0.799,0.0,5.0,0.0774,-3.93,1.0,0.0286,109.941,4.0,0.453,Korean
Give It To Me,2PM,2012,9,Member's Selection,0.0132,0.752,220347.0,0.725,1.26e-05,8.0,0.0625,-5.457,0.0,0.0422,126.014,4.0,0.812,Korean
SOS Man,2PM,2012,9,Legend of 2PM,0.000381,0.606,180907.0,0.821,1.46e-05,10.0,0.311,-2.358,0.0,0.0524,127.981,4.0,0.767,Korean
マスカレード 〜Masquerade〜 (Album ver.),2PM,2012,10,Legend of 2PM,0.159,0.641,239333.0,0.882,0.0,0.0,0.0662,-3.635,0.0,0.0476,128.965,4.0,0.456,Korean
Gimme The Light,2PM,2012,9,Member's Selection,0.0257,0.715,274813.0,0.783,0.0,0.0,0.132,-4.245,0.0,0.0328,101.991,4.0,0.594,Korean
ONLY ONE,2PM,2012,9,Legend of 2PM,0.0133,0.752,188067.0,0.601,0.0,7.0,0.194,-4.169,1.0,0.0516,109.956,5.0,0.884,Korean
Thank You,2PM,2012,9,Member's Selection,0.0646,0.678,239560.0,0.728,1.53e-06,0.0,0.119,-6.223,1.0,0.0309,135.94,4.0,0.617,Korean
Hot,2PM,2012,9,Member's Selection,0.00939,0.672,211533.0,0.931,0.0,5.0,0.222,-3.941,0.0,0.104,125.918,4.0,0.832,Korean
The LEGEND,2PM,2012,7,Legend of 2PM,0.401,0.63,58573.0,0.816,2.71e-05,11.0,0.126,-5.499,0.0,0.0319,98.193,4.0,0.377,Korean
Beautiful (Aqua blu mix),2PM,2012,6,Beautiful,0.112,0.704,225733.0,0.932,0.0,11.0,0.917,-3.904,0.0,0.148,126.962,4.0,0.753,Korean
Beautiful(without main vocal)(オリジナルカラオケ),2PM,2012,3,Beautiful,0.00235,0.689,239760.0,0.794,0.318,0.0,0.303,-8.781,1.0,0.0691,127.01,4.0,0.778,Korean
マスカレード 〜Masquerade〜 (ArmySlick's bavtronic mix),2PM,2012,4,マスカレード 〜Masquerade〜,0.00798,0.609,261760.0,0.946,6e-06,8.0,0.318,-4.052,1.0,0.108,128.995,4.0,0.451,Korean
君がいれば(without main vocal)(オリジナルカラオケ),2PM,2012,3,Beautiful,0.00195,0.602,215573.0,0.869,0.0523,7.0,0.187,-5.174,1.0,0.0282,130.03,4.0,0.377,Korean
Forever (Instrumental),2PM,2012,2,マスカレード 〜Masquerade〜,0.0932,0.46,271547.0,0.562,0.846,10.0,0.219,-7.903,1.0,0.0262,155.979,4.0,0.112,Korean
Hanareteitemo - Live Version,2PM,2012,8,Legend of 2PM,0.349,0.365,285987.0,0.709,0.0,1.0,0.755,-5.398,1.0,0.038,80.152,4.0,0.268,Korean
マスカレード 〜Masquerade〜 (Instrumental),2PM,2012,2,マスカレード 〜Masquerade〜,0.00984,0.597,229187.0,0.952,0.87,0.0,0.289,-5.101,0.0,0.0322,129.012,4.0,0.617,Korean
君がいれば,2PM,2012,10,Beautiful,0.0518,0.673,219307.0,0.877,0.0,7.0,0.251,-3.952,1.0,0.0413,129.948,4.0,0.52,Korean
Forever,2PM,2012,8,マスカレード 〜Masquerade〜,0.397,0.482,275747.0,0.517,0.0,10.0,0.118,-5.499,1.0,0.0256,77.977,4.0,0.201,Korean
Hands Up,2PM,2011,53,Hands Up,0.0012,0.815,198827.0,0.813,5.96e-05,3.0,0.246,-5.901,0.0,0.0434,124.975,4.0,0.584,Korean
Take off,2PM,2011,46,REPUBLIC OF 2PM,0.165,0.615,204000.0,0.888,0.0,3.0,0.204,-4.79,1.0,0.0303,131.995,4.0,0.74,Korean
Without U,2PM,2011,41,Hands Up,0.00806,0.782,201853.0,0.759,0.0,1.0,0.365,-5.746,1.0,0.168,131.995,4.0,0.479,Korean
I'm your man,2PM,2011,39,REPUBLIC OF 2PM,0.00971,0.705,193840.0,0.942,0.0,0.0,0.105,-4.619,1.0,0.0782,132.989,4.0,0.806,Korean
Take off,2PM,2011,26,Take off,0.166,0.616,203400.0,0.898,0.0,3.0,0.199,-4.432,1.0,0.0305,131.998,4.0,0.787,Korean
Hot,2PM,2011,28,Hands Up,0.00971,0.666,210907.0,0.933,0.0,0.0,0.172,-3.757,0.0,0.112,125.928,4.0,0.777,Korean
Give It To Me,2PM,2011,29,Hands Up,0.0154,0.749,217707.0,0.711,9.62e-06,3.0,0.0569,-5.759,0.0,0.0424,125.992,4.0,0.815,Korean
Electricity,2PM,2011,26,Hands Up,0.00106,0.806,230347.0,0.464,0.0,11.0,0.104,-7.525,1.0,0.074,146.106,4.0,0.489,Korean
Don't Stop Can't Stop,2PM,2011,30,Hands Up,0.0114,0.72,248347.0,0.88,0.0,4.0,0.121,-4.491,0.0,0.0917,91.999,4.0,0.452,Korean
Stay with me,2PM,2011,31,REPUBLIC OF 2PM,0.00462,0.62,209933.0,0.949,0.0,1.0,0.126,-3.944,1.0,0.0815,130.008,4.0,0.853,Korean
Ultra Lover,2PM,2011,30,REPUBLIC OF 2PM,0.023,0.58,201893.0,0.953,0.0,8.0,0.353,-2.995,0.0,0.0541,135.993,4.0,0.787,Korean
I'll Be Back,2PM,2011,23,Hands Up,0.00749,0.805,215800.0,0.899,8.42e-06,5.0,0.153,-5.063,0.0,0.0477,130.006,4.0,0.698,Korean
Heartbeat-Japanese ver.-,2PM,2011,29,REPUBLIC OF 2PM,0.0218,0.735,198587.0,0.798,0.0,1.0,0.103,-6.191,1.0,0.202,134.961,4.0,0.527,Korean
Like a Movie,2PM,2011,23,Hands Up,0.338,0.378,260013.0,0.715,0.0,8.0,0.208,-5.817,0.0,0.047,145.723,4.0,0.438,Korean
Thank You,2PM,2011,24,Hands Up,0.0519,0.681,238800.0,0.666,1.24e-06,0.0,0.13,-7.175,1.0,0.0303,135.878,4.0,0.544,Korean
I'll be back - Japanese ver.-,2PM,2011,32,REPUBLIC OF 2PM,0.00217,0.722,219387.0,0.895,9.53e-06,0.0,0.128,-4.775,0.0,0.0486,129.981,4.0,0.639,Korean
Without U-Japanese ver.-,2PM,2011,30,REPUBLIC OF 2PM,0.00869,0.786,203333.0,0.723,0.0,10.0,0.399,-5.752,0.0,0.158,132.016,4.0,0.604,Korean
Hands Up (East4A Mix),2PM,2011,18,Hands Up,0.0503,0.746,207987.0,0.876,0.00318,6.0,0.187,-3.903,1.0,0.0459,130.036,4.0,0.623,Korean
Hands Up -Japanese ver.-,2PM,2011,24,REPUBLIC OF 2PM,0.0155,0.827,200947.0,0.883,8.25e-05,10.0,0.11,-3.342,0.0,0.0422,124.993,4.0,0.6,Korean
Electricity (220v mix),2PM,2011,16,Hands Up,0.0396,0.777,247307.0,0.869,0.0,3.0,0.115,-4.446,0.0,0.188,135.012,4.0,0.731,Korean
Don't You Know,2PM,2011,18,Hands Up,0.00895,0.738,227813.0,0.864,0.0,8.0,0.179,-5.585,0.0,0.072,119.984,4.0,0.772,Korean
離れていても,2PM,2011,23,REPUBLIC OF 2PM,0.2,0.552,283493.0,0.521,0.0,1.0,0.112,-5.628,1.0,0.0249,80.036,4.0,0.17,Korean
運命,2PM,2011,18,REPUBLIC OF 2PM,0.191,0.594,220200.0,0.913,0.0,11.0,0.33,-3.07,0.0,0.0613,135.99,4.0,0.405,Korean
I'm your man,2PM,2011,20,I'm your man,0.00956,0.711,193200.0,0.943,0.0,0.0,0.0913,-4.267,1.0,0.0871,133.019,4.0,0.758,Korean
Crazy In Love,2PM,2011,19,REPUBLIC OF 2PM,0.114,0.733,212293.0,0.925,5.68e-06,6.0,0.236,-4.518,1.0,0.038,132.004,4.0,0.619,Korean
100日記念日,2PM,2011,21,REPUBLIC OF 2PM,0.192,0.578,226867.0,0.857,0.0,10.0,0.17,-3.582,1.0,0.0389,85.012,4.0,0.344,Korean
I Can't,2PM,2011,17,Hands Up,0.512,0.576,204800.0,0.518,1.65e-05,8.0,0.103,-6.643,1.0,0.0486,88.328,4.0,0.569,Korean
Take off (without main vocal)(オリジナル・カラオケ),2PM,2011,9,Take off,0.0678,0.559,204133.0,0.891,0.276,3.0,0.231,-6.927,1.0,0.0374,132.009,4.0,0.682,Korean
Without U-Japanese ver.-,2PM,2011,17,I'm your man,0.00657,0.791,202613.0,0.721,0.0,10.0,0.378,-5.416,0.0,0.177,131.992,4.0,0.582,Korean
I'm your man (without main vocal)（オリジナルカラオケ）,2PM,2011,5,I'm your man,4.49e-05,0.63,193120.0,0.897,0.19,9.0,0.126,-5.487,0.0,0.0463,132.993,4.0,0.469,Korean
Heartbeat-Japanese ver.-,2PM,2011,8,Take off,0.0241,0.736,196200.0,0.817,0.0,1.0,0.117,-5.796,1.0,0.232,134.961,4.0,0.537,Korean
I'll be back-Japanese ver.- (without main vocal)(オリジナル・カラオケ),2PM,2011,3,Ultra Lover,6.85e-05,0.627,216067.0,0.903,0.358,5.0,0.372,-5.532,0.0,0.0331,130.025,4.0,0.663,Korean
Ultra Lover,2PM,2011,8,Ultra Lover,0.0279,0.581,201693.0,0.957,0.0,8.0,0.352,-2.653,0.0,0.0562,136.015,4.0,0.76,Korean
Without U-Japanese ver.- (without main vocal)(オリジナル・カラオケ),2PM,2011,2,I'm your man,0.00168,0.698,201027.0,0.757,0.00172,10.0,0.382,-7.102,0.0,0.0367,132.04,4.0,0.592,Korean
I'll be back - Japanese ver.-,2PM,2011,7,Ultra Lover,0.00324,0.726,219240.0,0.907,9.34e-06,0.0,0.138,-4.36,0.0,0.0456,130.005,4.0,0.655,Korean
Ultra Lover(without main vocal)(オリジナルカラオケ),2PM,2011,2,Ultra Lover,0.00017,0.556,201667.0,0.91,0.401,8.0,0.349,-5.775,0.0,0.0375,136.01,4.0,0.78,Korean
Heartbeat-Japanese ver.- (without main vocal)(オリジナル・カラオケ),2PM,2011,3,Take off,0.00759,0.629,193933.0,0.697,0.00834,1.0,0.152,-6.331,1.0,0.0906,135.017,4.0,0.397,Korean
I'll Be Back,2PM,2010,48,Still 2:00pm,0.00793,0.803,214479.0,0.903,3.91e-06,5.0,0.132,-5.071,0.0,0.0508,130.002,4.0,0.665,Korean
I Can't,2PM,2010,30,Still 2:00pm,0.5,0.588,202894.0,0.564,1.24e-05,8.0,0.117,-5.4,1.0,0.0463,88.844,4.0,0.518,Korean
Even If You Leave Me,2PM,2010,20,Still 2:00pm,0.11,0.681,203738.0,0.813,0.0001,1.0,0.11,-5.293,1.0,0.0319,131.988,4.0,0.518,Korean
Dance2Night,2PM,2010,16,Still 2:00pm,0.0515,0.71,180820.0,0.863,0.0,11.0,0.0318,-2.993,0.0,0.057,100.009,4.0,0.967,Korean
Don't Stop Can't Stop,2PM,2010,18,Don`t Stop Can`t Stop,0.00937,0.718,249093.0,0.878,0.0,4.0,0.142,-4.471,0.0,0.0815,92.04,4.0,0.464,Korean
I'll Be Back (Club Mix),2PM,2010,14,Still 2:00pm,0.0127,0.758,239427.0,0.759,0.0,6.0,0.106,-3.713,0.0,0.0443,130.001,4.0,0.624,Korean
Without U,2PM,2010,18,Don`t Stop Can`t Stop,0.00657,0.787,201493.0,0.782,0.0,10.0,0.359,-5.789,0.0,0.156,131.98,4.0,0.414,Korean
I Know,2PM,2010,14,Still 2:00pm,0.0747,0.762,206687.0,0.993,2.43e-05,8.0,0.0472,-3.206,0.0,0.038,131.953,4.0,0.942,Korean
Still,2PM,2010,17,Still 2:00pm,0.189,0.644,63080.0,0.817,1.85e-05,0.0,0.436,-4.404,0.0,0.0415,107.976,4.0,0.556,Korean
Maza,2PM,2010,15,Don`t Stop Can`t Stop,0.124,0.843,195960.0,0.759,0.0,5.0,0.101,-3.806,0.0,0.0586,132.027,4.0,0.428,Korean
I Will Give You My Life,2PM,2010,15,Don`t Stop Can`t Stop,0.145,0.69,188867.0,0.53,0.0,6.0,0.0924,-4.383,1.0,0.0281,130.044,4.0,0.221,Korean
Space MAZA,2PM,2010,12,Don`t Stop Can`t Stop,0.0291,0.755,197933.0,0.941,0.0,0.0,0.356,-2.991,0.0,0.0402,131.973,4.0,0.675,Korean
Thank You,2PM,2010,9,Thank You,0.0612,0.674,237760.0,0.726,1.14e-06,0.0,0.115,-6.224,1.0,0.0318,135.855,4.0,0.604,Korean
Without U (Explorer Mix),2PM,2010,7,Don`t Stop Can`t Stop,0.00597,0.744,240947.0,0.92,0.0,6.0,0.346,-3.622,1.0,0.158,131.946,4.0,0.654,Korean
마리오네트,"Sunday 2PM, JayRockin, Illinit",2010,1,돌연변이,0.105,0.838,228324.0,0.724,0.0,4.0,0.103,-5.74,0.0,0.0985,120.049,4.0,0.878,Korean
Crazy Babe - DT & Talon Remix,2pm,2010,0,Crazy Babe / NuJazz,0.000658,0.471,346906.0,0.907,0.109,1.0,0.339,-5.369,1.0,0.0535,177.982,4.0,0.263,Korean
어떻게,"Sunday 2PM, Kuan",2010,1,돌연변이,0.0856,0.657,226548.0,0.822,0.0,11.0,0.0791,-5.256,0.0,0.232,95.941,4.0,0.563,Korean
기도,"Sunday 2PM, 용진",2010,0,돌연변이,0.241,0.385,291070.0,0.856,0.0,11.0,0.365,-3.982,0.0,0.234,86.628,5.0,0.519,Korean
Heartbeat,2PM,2009,52,1:59PM,0.00339,0.632,193399.0,0.914,0.0,1.0,0.134,-3.513,1.0,0.142,134.899,4.0,0.591,Korean
Again & Again,2PM,2009,49,1:59PM,0.108,0.878,244300.0,0.732,0.0,1.0,0.105,-5.197,1.0,0.0442,126.987,4.0,0.828,Korean
10 Out of 10,2PM,2009,42,1:59PM,0.046,0.79,203148.0,0.918,0.0,8.0,0.291,-4.223,1.0,0.0718,108.977,4.0,0.752,Korean
Tired of Waiting,2PM,2009,31,1:59PM,0.0715,0.789,205184.0,0.934,0.0,9.0,0.137,-2.764,0.0,0.0774,131.718,4.0,0.966,Korean
